0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
-1.7097199	-0.5176023	0.8624453	1.2544444	-0.47243482	-0.9650949	1.0271611	2.7065282	-0.4741497	-2.7742357	2.3444042	-1.1104741	-1.1575859	0.6761014	0.18545362	1.4780605	1.6185765	-0.551121	-0.9957362	-0.29067677	-1.4898924	1.7952809	0.94633853	0.60110205	-0.41076094	2.1049576	2.3772597	0.3801637	0.91311	0.7217069	-1.4165962	-0.4598439	-2.0761516	1.5755619	-2.2499073	1.3325827	0.34937847	1.7055174	0.25033507	2.3444023	1.3150115	0.1319603	-0.5582246	-0.6355102	-0.7003453	-0.57189864	0.15114711	0.7620581	-0.5698816	0.62000257	-2.406585	1.4845115	-1.652545	1.7123927	0.855155	1.9038916	1.4053586	-2.1294663	-0.060485184	1.1581106	-1.6138844	-0.8904348	-3.7658467	-1.228177
-0.80529976	0.8755405	-0.2937482	1.0440161	-2.0673892	-0.76701945	0.059704542	1.7887609	1.267431	-0.5412404	0.01040452	0.8663783	0.31076866	-0.6152239	-0.5342643	0.44291744	0.27670315	0.085488796	-1.4511778	0.60112727	-0.14331132	2.1134732	4.305495	-0.59090173	-0.57329994	1.4125495	2.1455724	-0.5797391	-1.8497467	0.18976511	0.2900068	-1.7274166	-1.7153	0.2653019	-0.3303582	1.3374724	0.06516064	0.04417237	0.47658154	-0.5938406	2.3347464	-0.2341299	-0.074631795	-0.5103713	1.8566289	-1.0204082	0.70143735	0.13768257	-1.3935736	1.6886457	-2.075862	1.4848903	-0.95331395	1.8514243	0.22688548	0.89948595	0.9446746	-3.289961	-0.13728316	0.34448215	-3.3227212	-1.0971959	-2.8849626	-2.3758354
-2.5230699	0.73499495	-1.508392	1.5228274	-1.7472427	-0.22981155	0.24514838	2.154732	1.2343936	-0.4905141	0.88228095	0.66022474	-0.5786721	2.3683152	-1.0629791	-0.7338201	0.12420133	1.9129796	0.15369275	0.8164712	1.472392	0.5139943	0.7013705	2.3736575	0.50616354	1.4395571	2.9390478	0.25300366	0.53235006	0.3125016	-1.0401918	-1.3985606	-0.6866517	-1.0238508	0.2085364	3.4443624	0.6244589	-0.0422218	-1.2917764	2.0136504	0.240052	1.1252246	0.48966357	2.0340052	-1.7942717	0.66414785	0.90562296	1.3793128	0.88431734	0.4602814	-0.0031871982	0.2827621	-0.57695556	-1.8657933	1.3054937	0.3087128	1.220254	1.1633075	1.6215616	-0.047855496	-3.2685857	-1.2868986	-2.9558387	1.6332387
-2.0695844	-0.39912426	-1.1570988	1.4505954	1.2755253	1.0873998	-0.83695793	-0.2245013	1.7466551	-1.6382123	-0.9547642	-0.21819071	0.9831062	-0.8284966	-1.6572636	-0.38239777	-2.5918856	1.627023	0.53603125	0.7638278	-0.7871136	0.3465143	3.4641294	-0.83954847	-2.374241	1.2356324	-1.6020819	0.61670554	-1.3733953	-3.6889534	3.004595	0.33799946	0.29664162	1.4899417	-2.2130349	5.1860714	2.6637526	1.4268199	0.426854	0.5742502	0.7002715	-1.795683	0.61386937	1.0232439	0.9569267	-1.3945996	-0.10317963	-0.83404016	-3.1261723	1.6085881	0.34888902	-1.0566447	0.06992836	1.6228219	2.502252	0.23303989	-1.9030502	0.58634937	2.1287954	-1.3308128	0.29606086	1.4734361	-3.2697017	1.1004404
1.0053731	-0.27581406	1.10511	1.5337029	-0.8578544	-0.6484551	-1.1345865	2.3124185	2.3155065	-1.4717386	-0.76188534	0.301698	1.6860561	2.977037	-0.11776371	-4.05589	0.33851212	-0.8996292	3.4472022	0.75631547	1.135773	1.6449568	2.3047385	1.2107399	-0.7037659	1.902807	1.8600478	0.1941641	0.43573	-1.8724672	0.22867897	-0.85052174	2.1276445	1.2018741	-1.8678365	2.6273072	0.2663269	-1.9691906	-1.0975225	1.1233445	-0.7917715	-0.4088247	-0.16214252	0.8851798	-1.4805068	1.027484	0.802543	2.3341024	0.48297882	3.3176093	0.1866844	-0.6128867	-0.75832707	0.04843817	-0.6610437	-0.4733923	-0.29615486	4.0192986	1.3692355	-1.3246254	-2.2558396	3.489731	-1.2876979	2.3227766
-1.8381034	-1.3343625	0.40736964	-0.02296333	-0.67531705	-2.3906465	-1.5513899	-1.1561396	-0.17795801	0.8521549	-2.014802	-2.2434766	0.17003205	-1.7701683	0.20430687	-0.022393093	1.0221465	-1.8990324	-2.0817738	0.74884856	-0.073689334	-0.64137626	3.135445	0.99062574	0.42177454	-1.8910971	-0.3086556	-3.1833806	-2.582272	-1.348387	0.27039894	0.73709756	-5.2200437	-1.4450085	-1.1532739	0.3132191	-0.5134506	-2.729496	-2.957436	1.227109	-0.70022124	-0.03595022	0.3981212	1.866621	-3.5569558	2.094833	-0.9376861	-0.67908293	1.17666	0.3459965	1.9416649	-0.06322566	-0.5530726	-2.3035958	1.8631836	0.25189155	-1.2020202	0.5910896	0.56254125	-0.20986539	3.035759	-1.1231561	-4.596464	0.3256789
-0.6356427	-0.70377845	0.8986473	1.4735043	-1.1605926	-1.147847	-0.27909976	-1.6932628	1.9727025	1.0297551	-0.2853635	-0.5212071	0.5453107	-0.06466785	0.631873	-1.4225485	0.97120255	0.10028602	1.8963048	0.56772107	-1.5314373	0.22121423	1.9591441	0.83743405	-0.5873839	-0.08648649	0.30950707	0.90315497	0.34931397	-0.43815398	1.5917492	-1.8261727	-1.3096316	-0.8636071	0.31542027	-0.27690756	-0.6659584	-1.8360046	-1.0511336	1.5570614	-1.1269466	-0.19564962	0.8030516	1.7341945	-2.0739675	0.71904385	1.3516648	3.1603186	1.462085	-0.40362635	0.8346539	-0.85425603	-0.09345211	0.2913713	0.6893842	0.5092987	0.17498662	1.802689	0.755666	-1.3958001	-0.056830887	0.8007982	0.68793267	0.7354562
0.07754435	1.1290429	-2.0760772	2.2164164	-3.7342424	-2.331719	0.18452485	1.5152106	-0.15870489	-0.96299446	-0.6961122	0.49883986	-2.0234237	0.49552342	0.8454718	2.0704544	1.9748886	-0.46066186	-1.4307992	-0.6796963	-0.5931973	0.18494792	2.2766078	0.048764773	0.16369438	0.08932106	3.8472	-1.6868474	-0.17038244	-0.09118717	0.8521924	-0.08465019	-2.3812141	-1.5584062	1.1653723	0.028737187	-0.23692474	-3.359285	-1.0490806	1.7696222	-0.96405333	-0.54196894	4.048232	3.6234136	-3.3984659	1.8448467	0.5120781	1.8412423	2.1899986	0.89139926	-1.0084081	-2.0586238	0.31841782	-2.3960958	0.79951584	2.012888	-0.62139076	1.5420226	-0.47374734	-1.1301366	-3.1757329	-1.0499744	-1.0865723	0.16219889
-1.472452	-2.226174	1.358737	-0.25523257	0.63734996	0.746507	-1.4671539	1.6384909	1.6019531	-0.8779017	-1.970037	-0.73666817	1.1094911	1.9619114	-2.6427886	-0.89373714	-0.8242398	1.140156	1.0858812	-0.113358065	0.8758653	2.0750508	2.2458053	3.2584798	1.3607498	-0.23636769	1.6551577	0.99316484	-0.80049604	-1.0797182	2.0590332	0.40242252	0.020672858	0.56586236	-2.7653658	1.7736926	0.6179186	-2.8767638	-1.2239089	0.5134566	0.7262638	0.50359297	0.44987783	0.35094547	-3.4299703	-0.35440534	0.9359783	-0.0960304	0.10666749	2.1145494	2.2680457	-2.7994478	0.6252983	-1.0573384	-1.8296936	-0.2865394	-0.135831	1.767128	0.15774035	-2.623304	-2.0713937	2.2102342	-0.41815573	3.4121885
1.6039143	1.3249648	-1.7258837	1.2921231	-0.55351585	0.0018386636	0.7472538	-0.92235863	1.5216697	-0.054414973	-1.9472902	-0.9291896	-0.7991765	1.945044	1.08433	-4.1377287	0.666186	-0.48456642	1.3740263	-0.20155326	1.1813954	0.32577375	0.5762955	-0.21848209	-0.9503161	1.0219588	1.037445	-0.25631768	0.06257025	-1.8515611	0.055574864	0.67754966	0.67700124	-0.5236394	0.09663595	1.2895322	-1.31925	-1.765785	0.4936452	0.22937967	0.31751835	0.48648778	-0.7293717	1.2853374	-1.3294393	0.31995568	0.44013354	1.6600988	-1.1180744	3.063826	-1.939968	-1.2435913	-0.6552926	1.9061623	0.84124625	0.9644983	0.63748586	1.1637008	2.1775427	-1.5724802	-1.6123178	-0.38905424	-1.054813	-0.21885403
