0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
-0.41688702	-0.8676856	-2.0732503	1.112056	0.33977997	0.19781497	-0.41800076	-0.8794939	-0.27357408	0.66966724	1.5135942	-0.8459289	0.5800012	1.0871338	0.8393779	-1.5497855	0.667914	-0.67989147	-2.0358644	0.09127127	-1.9248803	0.029342934	1.708344	1.450116	-0.96812606	-1.1613446	-0.770187	-1.3078172	4.150581	-0.39257896	-1.09737	-0.70218974	-3.1334984	2.5101051	0.9711828	0.5761102	0.6442505	-0.3370428	0.6853608	-0.35374004	1.8071764	-0.62513125	-1.4939606	-1.2679235	0.65416527	0.3626531	-0.056148082	-1.7051762	1.2258345	-1.0487064	1.0483481	-0.31751215	-1.2580239	-1.8790889	1.094306	-0.29912934	0.26700556	0.57429194	-0.11695446	0.3004872	-1.0200175	-1.1904472	1.6172501	-0.6051513
0.11759293	-0.13493526	0.39660168	0.21313989	-0.6422382	0.19866216	-2.0212483	0.23799619	-0.39139783	0.6806355	-0.09093049	-0.6794642	0.38321596	3.1999588	0.080743164	-1.1641234	1.6884215	-0.18462908	0.117828965	-1.2716241	-0.49781755	0.29428548	-0.03166382	-0.36767927	-0.5083015	-0.033836395	0.5223036	-0.03495054	0.67021215	0.32939672	-0.99659383	-0.9525349	-0.6906193	1.0090113	0.04296343	0.9511242	0.15895192	2.223684	2.033456	1.3558664	0.7682518	-0.45554364	-0.6003678	-0.8680265	-0.76919734	-0.9850501	-0.18922085	-0.40043837	-0.23305039	-0.5221736	0.07838986	0.34081936	-3.5805314	0.6272977	-1.7520375	0.7936015	0.29053742	0.37628758	-1.3393772	1.0581325	0.49639374	0.54798216	-0.7479717	-1.2754297
1.707569	-2.0736332	0.5566215	1.1101252	1.7620639	-0.17222883	-1.533456	-0.36560905	1.6183137	0.12452718	1.8898914	-0.820156	0.05023405	1.4363343	0.924677	0.9392332	1.0087006	-0.24010321	-1.7600181	-1.2267514	0.36437577	-0.8344433	1.8746452	1.978598	0.12713906	-0.17493683	-0.46175122	0.3306649	-1.8733536	0.6174718	0.48194277	0.45393652	-1.4039416	3.3594053	-1.1608464	0.94157684	-0.12780178	0.84871984	0.67374057	-0.23917511	-1.641362	0.6646971	-0.37375388	-3.7876575	-0.42052466	1.2566245	1.1212177	-0.44649637	1.103789	0.16972944	-0.07812119	-0.5420374	0.643939	0.36287934	-0.79933846	-1.7279747	-1.0816631	1.7700956	1.0596237	-3.1956472	-0.12222247	-0.832251	1.8090374	-0.447632
-0.17792162	-1.2323397	1.8906835	-1.8797176	0.6339067	1.3231251	-0.032481536	-1.1465471	-0.33781287	-2.6939986	0.89238364	1.535745	0.2436158	3.2355175	0.70311975	3.0851696	0.44570196	-1.4619045	-0.44947898	-0.5836593	0.6467653	-0.18642585	0.47957578	-2.0729384	-0.17443277	-0.046428576	1.7062545	0.7716831	1.3814329	-2.369851	1.3527671	-1.5116069	-1.408283	0.72100973	0.42286572	0.24954636	-0.42648545	0.85735893	-1.3904078	1.4761555	2.2738657	-0.28219873	-2.1005967	-2.3954768	1.9375739	3.5813909	1.2154384	0.43654406	0.6204729	0.43238774	1.8720121	-0.82189316	-0.5128862	-1.6573112	-0.90232694	1.2135199	1.2260917	4.144085	-0.18750432	2.050052	1.2513906	-1.074866	-0.6291045	2.1464076
-0.31879643	-0.3762419	-1.4449118	-0.75900143	3.166243	-0.6266326	0.635984	-2.320222	1.4196326	1.3209534	2.4454029	0.41178235	-0.6210451	1.9276813	0.30167022	0.21376789	-0.5703806	0.56837964	-1.1895545	0.46480614	-0.59278923	0.23045334	1.2005403	-0.37723073	0.5397525	-1.7550125	-0.25294656	-0.15543921	-0.39109337	-2.9902053	0.8198957	0.4859921	-1.0104687	0.08517611	-1.4031359	0.0016827434	-1.2613027	0.9274553	2.5240483	0.607646	0.9683649	-1.011241	0.08325481	-2.7491014	2.4672353	2.3671575	-0.09019643	2.9460938	-0.52262694	0.38372442	-2.231244	1.1816547	0.8404079	-1.7134761	1.060597	-0.8741273	-0.15127642	-0.103892505	1.2407691	-0.085185796	0.18605869	-0.31554514	1.0702916	-2.6633527
2.9321523	-1.2639692	0.46564555	-1.1198978	-1.5669364	1.4805107	-1.0839139	0.0026081502	0.67735255	-1.6754857	2.431904	0.48721102	1.0711501	2.786025	-0.39494646	0.6165638	-0.8476002	-1.0094445	0.37104934	1.4793496	2.4156222	0.59300745	0.22683078	1.5434418	1.3272814	0.7089877	-0.30896115	0.007582072	-1.646501	0.6647618	0.07334623	-2.4392354	1.3615909	0.24809778	-2.506664	-1.2535083	-1.2523376	3.5667326	0.7120453	0.79396605	-0.7669387	0.63833225	-2.332761	-0.671835	1.615258	-1.0429341	3.0908883	0.24228853	1.4877201	-0.9886289	-0.00094711035	0.10171223	0.57968515	-0.7772421	-0.712842	0.9993442	1.2189155	1.914526	0.49774727	-1.1142472	0.7872614	-1.2446982	0.6322034	0.15379004
-1.4876041	1.386238	-1.430763	0.24046108	2.2847223	-2.159406	1.0406761	0.0834252	0.12323177	1.1394013	1.7747874	1.7707403	-0.32675904	0.8115778	-0.17144623	-1.4102238	-0.18839434	-0.05921811	-2.2526643	0.56186545	1.019032	-1.9747913	2.224039	0.54350543	0.20353219	-0.7541342	-0.57685167	1.0357218	-1.6409454	-1.7606934	0.79367363	1.3163162	-0.15359598	-1.0061288	-1.6116775	-0.26838893	0.47642425	0.67714274	2.5377245	-0.35198843	0.14931053	-1.0294758	-0.60536957	-1.1085292	0.51592386	1.034181	0.150453	0.47682232	0.23221865	0.72708905	-1.3556706	0.8236604	2.2602353	-0.23038268	0.9335129	-0.71284026	-0.27435976	-0.21435088	-0.7254844	-0.8568355	-0.5125824	-0.39593288	-0.98696977	-0.16225928
1.7523476	0.20299606	-0.769187	-1.946015	-3.3008053	1.951451	-1.3243202	-0.7128074	1.6430734	-1.0421882	2.2826366	0.40376928	2.4572306	-0.22404686	2.101262	-3.1674283	-0.51208276	-1.7318883	-4.0283437	1.9682777	-0.3821178	1.7158861	2.2681367	3.3462222	-0.86592376	-0.5434766	-1.7406375	-1.1021124	-0.6201875	-0.48374748	2.0896132	0.6952616	-1.2860637	-2.643219	-1.5915918	0.369715	-0.92922604	1.1482462	1.774992	-2.3823216	1.2333724	-0.61946857	-2.96197	-2.495905	2.763174	-1.7164273	2.0915763	0.7792675	-1.8574864	1.2767614	-1.7370661	0.6028603	2.424428	-1.2253671	3.5470016	-1.5986496	0.4788831	-1.3645122	-0.5184964	-0.7857155	-1.118779	-2.2274194	2.1131654	-2.070845
1.4510022	-0.08217032	0.33577186	-0.97282207	1.6479685	1.9817823	0.79090226	-1.1609048	1.5464777	-0.32214034	1.3065429	0.65690506	0.71587384	1.571595	-1.0099787	-0.26378343	-2.5607967	0.7893574	-1.0220861	-1.1781843	-0.285941	0.64136195	1.8401288	-0.19064254	1.2880036	-0.81663287	-1.5609444	0.066836275	-0.47224158	-0.59254026	2.1566164	-1.3657211	2.090284	0.7625456	-2.5858588	-0.15523037	-0.55399096	2.1563387	3.2342603	0.45508066	2.0867028	0.084543824	0.880656	-0.25409085	-0.07392999	1.8509787	0.9030124	1.3789965	-0.68368345	0.014821377	-1.4181545	0.34887737	-0.31014758	-1.6840036	-1.3008486	-0.46049723	1.2634978	-1.1767904	1.1670775	-1.953402	2.5015314	-1.1415399	-0.34250373	-2.3754368
-1.7611512	1.687609	-2.231587	-0.3015156	2.5920117	0.26142398	1.1280502	-0.3220873	0.7684135	1.3416543	0.71275175	0.39065316	0.054670066	0.9534879	-0.9604484	-0.64911556	-0.29030117	1.1831805	-0.5954091	-1.3313831	1.4270782	-0.47697714	0.461915	0.8743502	-0.2795866	-0.42489567	-1.5815228	0.8196327	0.4974004	-2.0696445	-0.25630957	0.867911	-0.9870046	-0.99488884	-2.608903	-0.78885853	0.021003887	0.5261916	1.4400615	0.10702014	-0.35772395	-1.5489477	-0.12887156	0.6954544	-0.29651433	0.13609925	0.22030208	1.4594764	0.3296305	1.3675511	0.64489305	0.50462323	0.46240467	1.1175162	-0.07208058	0.14402643	-0.40311766	1.8058369	-1.4489605	0.40839222	-1.0673223	1.4205512	0.6555659	-0.8852594
